Entidad,Sexo,Edad,TrabajoAlMenos1Hora,TiempoTrabajoLV,TiempoTrabajoSD,TiempoTrasladoLV,TiempoTrasladoSD,Salario,PermisoEnfermedadMaternidadAccidente,PermisoVacaciones,DerechoJubilación,DerechoServiciosMedicos,TiempoDedicadoADormirLV,TiempoDedicadoADormirSD,TiempoDedicadoAComerLV,TiempoDedicadoAComerSD,TiempoDedicadoAAseoPersonalLV,TiempoDedicadoAAseoPersonalSD,TiempoDedicadoAActividadesEstudioLV,TiempoDedicadoAActividadesEstudioSD,TiempoDedicadoATrasladarEstudianteLV,TiempoDedicadoATrasladarEstudianteSD,QuehaceresDomésticosLV,QuehaceresDomésticosSD,TiempoGanaderíaAutoconsumoLV,TiempoGanaderíaAutoconsumoSD,TiempoActividadesRecolecciónLV,TiempoActividadesRecolecciónSD,TiempoAgriculturaAutoconsumoLV,TiempoAgriculturaAutoconsumoSD,TiempoConfecciónCaseraLV,TiempoConfecciónCaseraSD,TiempoMantenimientoHogarLV,TiempoMantenimientoHogarSD,TiempoComprasDelHogarLV,TiempoComprasDelHogarSD,TiempoTramitesPagosLV,TiempoTramitesPagosSD,TiempoOrganizaciónHogarLV,TiempoOrganizaciónHogarSD,TiempoMantenimientoHogarTercerosLV,TiempoMantenimientoHogarTercerosSD,TiempoCuidadosEspecialesOtraPersonaLV,TiempoCuidadosEspecialesOtraPersonaSD,TiempoCrianzaMenores0a5LV,TiempoCrianzaMenores0a5SD,TiempoCrianzaMenores0a14LV,TiempoCrianzaMenores0a14SD,TiempoAcompañamientoFamiliar15a59LV,TiempoAcompañamientoFamiliar15a59SD,TiempoAcompañamientoFamiliar60LV,TiempoAcompañamientoFamiliar60SD,TiempoApoyoOtroHogarLV,TiempoApoyoOtroHogarSD,TiempoVoluntariadoLV,TiempoVoluntariadoSD,TiempoActividadesRecreativasLV,TiempoActividadesRecreativasSD,TiempoAtenciónSaludLV,TiempoAtenciónSaludSD,SentimientoQuehaceresHogar,SentimientoEstudio,SentimientoTrabajo,SentimientoCuidadoApoyoFamiliares,SentimientoOcioConvivencia,SentimientoTraslado,SentimientoTramitesPagos,SentimientoVidaGeneral,SentimientoVidaFamiliar,SentimientoVidaAfectiva,SentimientoVidaSocial,SentimientoSituaciónEconómica,SentimientoVivienda,SentimientoFelicidadGeneral
3,Hombre,13,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,14.0,2.5,1.0,1.25,0.5,35.0,0.0,1.6666666666666663,0.0,3.083333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
9,Mujer,35,Si,45.0,0.0,10.0,0.0,390000.0,Si,Si,No,No,40.0,16.0,7.5,3.0,5.0,2.0,0.0,0.0,0.0,0.0,8.333333333333334,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy Feliz
2,Mujer,41,Si,40.0,0.0,40.0,0.0,62400.0,Si,Si,Si,Si,40.0,16.0,6.0,5.0,3.6666666666666665,2.833333333333333,0.0,0.0,0.0,0.0,7.666666666666667,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
1,Mujer,40,Si,5.0,0.0,0.0,0.0,104000.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,5.0,2.0,2.5,0.6666666666666666,0.0,0.0,0.0,0.0,28.08333333333333,6.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.5,1.5,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Satisfecho(a),Satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
16,Mujer,19,No,0.0,0.0,0.0,0.0,78000.0,No,No,No,No,45.0,18.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,9.833333333333334,1.7833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0333333333333333,0.0,0.0833333333333333,0.0333333333333333,0.0,0.0,3.1666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,9.333333333333332,6.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy Feliz
9,Hombre,27,Si,50.0,0.0,20.0,0.0,96000.0,Si,Si,Si,Si,30.0,14.0,5.0,2.0,2.833333333333333,1.0,0.0,0.0,0.0,0.0,16.999999999999996,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8333333333333334,2.0,0.0,0.5,0.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,69.25,28.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,61.66666666666666,24.33333333333333,0.0,0.0,0.0,0.0,27.5,11.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Muy Feliz
22,Hombre,15,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,13.0,10.0,4.0,2.5,1.0,38.13333333333333,2.0,2.0,0.0,3.9166666666666665,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16666666666666,23.0,1.5,0.0,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy Feliz
17,Mujer,57,Si,20.0,0.0,6.666666666666667,0.0,41600.0,No,No,No,No,45.0,12.0,5.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,20.683333333333337,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,3.1666666666666665,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Nada satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Nada satisfecho(a),Feliz
2,Mujer,41,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,24.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,25.666666666666668,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,1.75,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,3.083333333333333,1.4166666666666667,11.666666666666666,2.583333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,11.666666666666666,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Poco satisfecho(a),Feliz
14,Hombre,61,Si,40.0,0.0,6.666666666666667,0.0,72000.0,Si,Si,Si,Si,32.5,14.0,2.5,1.5,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333333333333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,0.0,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Muy Feliz
3,Hombre,14,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,5.0,2.0,5.0,2.0,40.0,0.0,2.5,0.0,35.5,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0833333333333333,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
11,Hombre,38,Si,40.0,0.0,2.5,0.0,78000.0,No,No,No,No,40.0,16.0,7.5,3.0,2.5,1.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy Feliz
11,Hombre,35,Si,40.0,0.0,3.333333333333333,0.0,156000.0,No,No,No,Si,35.0,14.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,7.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.5,0.0,0.0,0.5,0.0,1.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.5,12.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Muy Feliz
7,Hombre,58,Si,20.0,4.0,10.0,2.0,31200.0,No especificado,No especificado,No especificado,No especificado,35.0,14.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Feliz
23,Hombre,43,Si,35.0,7.0,15.0,3.0,49920.0,No,No,No,No,40.0,16.0,5.0,2.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,1.3333333333333333,0.0,0.0,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos feliz
28,Mujer,57,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,7.5,3.0,5.0,2.0,1.5,0.0,0.5,0.0,30.750000000000004,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,1.6666666666666663,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,53.16666666666666,8.666666666666666,2.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
27,Hombre,28,Si,10.0,4.0,1.8333333333333333,0.9166666666666666,20800.0,No,No,No,No,50.0,15.0,5.0,2.0,3.9166666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,3.1666666666666665,0.3333333333333333,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,7.5,0.0,3.433333333333333,0.0,0.3333333333333333,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,1.1666666666666663,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Poco satisfecho(a),Mas o menos satisfecho(a),Feliz
2,Hombre,30,Si,40.0,0.0,2.5,0.0,114400.0,Si,Si,Si,Si,35.0,16.0,6.0,4.0,6.5,3.0,0.0,0.0,0.0,0.0,3.1666666666666665,2.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,5.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Poco satisfecho(a),Poco satisfecho(a),Poco satisfecho(a),Poco satisfecho(a),Muy Feliz
20,Mujer,88,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,50.0,20.0,15.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,49.0,19.5,0.0,0.0,2.5,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,2.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
22,Hombre,58,Si,72.0,24.0,3.0,1.0,78000.0,Si,Si,Si,Si,30.0,10.0,5.0,2.0,2.5,1.0,0.0,0.0,0.0,0.0,12.166666666666666,3.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,9.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy Feliz
1,Mujer,51,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,15.0,6.0,5.166666666666667,2.0,0.0,0.0,0.0,0.0,61.66666666666667,27.666666666666664,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,1.1666666666666667,0.0,0.0,0.0,0.0,9.833333333333334,0.0,10.0,4.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,46.5,6.5,1.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Muy satisfecho(a),Poco satisfecho(a),Mas o menos satisfecho(a),Feliz
27,Hombre,39,Si,10.0,0.0,2.5,0.0,18200.0,No,No,No,No,30.0,12.0,3.5,1.5,2.833333333333333,1.0,0.0,0.0,0.0,0.0,8.666666666666668,4.0,0.0,0.0,2.833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,28.83333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.6666666666666665,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Mas o menos satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Poco satisfecho(a),Mas o menos feliz
24,Hombre,13,Si,1.25,0.6666666666666666,0.8333333333333334,0.1666666666666666,10400.0,No,No,No,No,55.0,16.0,10.0,3.0,5.25,3.1,35.0,0.0,6.0,0.0,2.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos feliz
22,Hombre,65,Si,60.0,12.0,12.0,4.0,78000.0,Si,Si,Si,Si,21.0,12.0,2.5,1.0,2.5,1.0,0.0,0.0,0.0,0.0,4.666666666666666,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03333333333333,14.666666666666668,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Feliz
13,Mujer,35,No,6.0,1.0,0.8333333333333334,0.1666666666666666,6000.0,No especificado,No especificado,No especificado,No especificado,40.0,19.0,5.0,2.0,3.5,1.5,0.0,0.0,0.0,0.0,35.49999999999999,13.916666666666666,0.0,0.0,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.25,0.1,0.4166666666666667,0.1666666666666666,0.0,0.0,2.5,1.3333333333333333,15.0,6.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,20.75,15.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Muy satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Mas o menos satisfecho(a),Muy Feliz
30,Mujer,39,Si,35.0,0.0,0.8333333333333334,0.0,26000.0,Si,No,Si,Si,35.0,16.0,5.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0,35.333333333333336,5.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5833333333333334,0.0,0.5,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,45.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,5.5,1.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),Esta bien el tiempo que le dedico,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No especificado,Satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Poco satisfecho(a),Satisfecho(a),Feliz
3,Hombre,81,No,0.0,0.0,0.0,0.0,0.0,No especificado,No especificado,No especificado,No especificado,40.0,16.0,7.5,2.0,5.166666666666667,1.0,0.0,0.0,0.0,0.0,29.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.0,0.0,0.0,Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),No aplica (no hizo la actividad),Poco satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Mas o menos feliz
18,Mujer,68,Si,4.0,0.0,0.0,0.0,11440.0,No especificado,No especificado,No especificado,No especificado,45.0,18.0,2.5,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,9.833333333333336,5.2333333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,10.0,0.0,0.0,Quisiera dedicarle menos tiempo,No aplica (no hizo la actividad),Quisiera dedicarle mas tiempo,No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),No aplica (no hizo la actividad),Mas o menos satisfecho(a),Satisfecho(a),Satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Satisfecho(a),Mas o menos feliz
1,Hombre,55,Si,60.0,24.0,5.0,2.5,72800.0,No,No,No,Si,21.0,9.0,5.0,2.0,2.6666666666666665,1.1666666666666667,0.0,0.0,0.0,0.0,6.25,2.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.5,0.0,0.0,0.0,0.0,30.5,18.5,0.0,0.0,Esta bien el tiempo que le dedico,No aplica (no hizo la actividad),Quisiera dedicarle menos tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle mas tiempo,Quisiera dedicarle menos tiempo,Esta bien el tiempo que le dedico,Muy satisfecho(a),Muy satisfecho(a),Satisfecho(a),Mas o menos satisfecho(a),Poco satisfecho(a),Satisfecho(a),Muy Feliz
